ID	unique_F3_id	cyanotype_pheno_PCR	exp_id	Trt	Rep	date	pixels_per_mm	leaf_area	number_of_photo	date_binned	exp_week
1736	DG_F3_523	Acli	6	Drought	3	2022-05-12	10.46	1054.0381458638751	1	2022-05-12	1
1737	DG_F3_524	AcLi	6	Drought	3	2022-05-12	10.46	789.3130161701317	1	2022-05-12	1
1738	DG_F3_525	Acli	6	Drought	3	2022-05-12	10.46	1472.714044945874	1	2022-05-12	1
1739	DG_F3_527	acLi	6	Drought	3	2022-05-12	10.46	952.4584230556904	1	2022-05-12	1
1740	DG_F3_532	acLi	6	Drought	3	2022-05-12	10.46	1657.740129931378	1	2022-05-12	1
1741	DG_F3_534	Acli	6	Drought	3	2022-05-12	10.46	1146.0576392265534	1	2022-05-12	1
1742	DG_F3_536	AcLi	6	Drought	3	2022-05-12	10.46	2603.3254243608535	1	2022-05-12	1
1743	DG_F3_538	AcLi	6	Drought	3	2022-05-12	10.46	1555.8496539672208	1	2022-05-12	1
1744	DG_F3_540	AcLi	6	Drought	3	2022-05-12	10.46	1609.8841439116145	1	2022-05-12	1
1745	DG_F3_543	acLi	6	Drought	3	2022-05-12	10.46	1219.1394696723196	1	2022-05-12	1
1746	DG_F3_544	AcLi	6	Drought	3	2022-05-12	10.46	490.04858716991606	1	2022-05-12	1
1747	DG_F3_545	acLi	6	Drought	3	2022-05-12	10.46	1376.3440073995807	1	2022-05-12	1
1748	DG_F3_546	acli	6	Drought	3	2022-05-12	10.46	2655.3674381875408	1	2022-05-12	1
1749	DG_F3_547	acli	6	Drought	3	2022-05-12	10.46	1613.2841490299015	1	2022-05-12	1
1750	DG_F3_548	Acli	6	Drought	3	2022-05-12	10.46	2350.1804196264375	1	2022-05-12	1
1751	DG_F3_549	Acli	6	Drought	3	2022-05-12	10.46	1104.9011256576082	1	2022-05-12	1
1752	DG_F3_550	acLi	6	Drought	3	2022-05-12	10.46	1226.7529219936455	1	2022-05-12	1
1753	DG_F3_551	Acli	6	Drought	3	2022-05-12	10.46	1671.989076112587	1	2022-05-12	1
1754	DG_F3_556	AcLi	6	Drought	3	2022-05-12	10.46	1689.1810374768302	1	2022-05-12	1
1755	DG_F3_561	acLi	6	Drought	3	2022-05-12	10.46	1103.493596657027	1	2022-05-12	1
1756	DG_F3_562	AcLi	6	Drought	3	2022-05-12	10.46	1033.1445660240777	1	2022-05-12	1
1757	DG_F3_563	AcLi	6	Drought	3	2022-05-12	10.46	1399.1569449674437	1	2022-05-12	1
1758	DG_F3_565	Acli	6	Drought	3	2022-05-12	10.46	1115.823185110171	1	2022-05-12	1
1759	DG_F3_566	Acli	6	Drought	3	2022-05-12	10.46	1393.4171513806575	1	2022-05-12	1
1760	DG_F3_568	AcLi	6	Drought	3	2022-05-12	10.46	582.5707694613733	1	2022-05-12	1
1761	DG_F3_573	AcLi	6	Drought	3	2022-05-12	10.46	1821.3333869534856	1	2022-05-12	1
1762	DG_F3_581	AcLi	6	Drought	3	2022-05-12	10.46	723.0860347531705	1	2022-05-12	1
1763	DG_F3_582	acLi	6	Drought	3	2022-05-12	10.46	1458.0720874203464	1	2022-05-12	1
1764	DG_F3_585	acLi	6	Drought	3	2022-05-12	10.46	849.6174080262055	1	2022-05-12	1
1765	DG_F3_589	acLi	6	Drought	3	2022-05-12	10.46	1722.9891528868966	1	2022-05-12	1
1766	DG_F3_592	acLi	6	Drought	3	2022-05-12	10.46	1326.2122115022537	1	2022-05-12	1
1767	DG_F3_594	AcLi	6	Drought	3	2022-05-12	10.46	1009.1982934167856	1	2022-05-12	1
1768	DG_F3_595	Acli	6	Drought	3	2022-05-12	10.46	1531.0168208855366	1	2022-05-12	1
1769	DG_F3_598	acLi	6	Drought	3	2022-05-12	10.46	1265.5239481005667	1	2022-05-12	1
1770	DG_F3_602	acLi	6	Drought	3	2022-05-12	10.46	1124.688789854092	1	2022-05-12	1
1771	DG_F3_604	AcLi	6	Drought	3	2022-05-12	10.46	1091.9683104899295	1	2022-05-12	1
1772	DG_F3_606	Acli	6	Drought	3	2022-05-12	10.46	1888.0447777018155	1	2022-05-12	1
1773	DG_F3_607	Acli	6	Drought	3	2022-05-12	10.46	975.956845526434	1	2022-05-12	1
1774	DG_F3_608	acLi	6	Drought	3	2022-05-12	10.46	1372.4778725473348	1	2022-05-12	1
1775	DG_F3_609	acli	6	Drought	3	2022-05-12	10.46	1480.2817982736744	1	2022-05-12	1
1776	DG_F3_610	acli	6	Drought	3	2022-05-12	10.46	566.3841859546884	1	2022-05-12	1
1777	DG_F3_611	Acli	6	Drought	3	2022-05-12	10.46	1482.5027693590073	1	2022-05-12	1
1778	DG_F3_612	Acli	6	Drought	3	2022-05-12	10.46	2237.121109644681	1	2022-05-12	1
1779	DG_F3_613	Acli	6	Drought	3	2022-05-12	10.46	1101.5285399354364	1	2022-05-12	1
1780	DG_F3_614	acLi	6	Drought	3	2022-05-12	10.46	1784.637095152616	1	2022-05-12	1
1781	DG_F3_617	acli	6	Drought	3	2022-05-12	10.46	665.6515396904897	1	2022-05-12	1
1782	DG_F3_618	Acli	6	Drought	3	2022-05-12	10.46	1453.794661626372	1	2022-05-12	1
1783	DG_F3_619	Acli	6	Drought	3	2022-05-12	10.46	1267.406746633812	1	2022-05-12	1
1784	DG_F3_620	acLi	6	Drought	3	2022-05-12	10.46	671.5741292513773	1	2022-05-12	1
1785	DG_F3_621	AcLi	6	Drought	3	2022-05-12	10.46	1134.907084806364	1	2022-05-12	1
1786	DG_F3_624	acLi	6	Drought	3	2022-05-12	10.46	1106.5737088206367	1	2022-05-12	1
1787	DG_F3_628	AcLi	6	Drought	3	2022-05-12	10.46	1237.6932610436186	1	2022-05-12	1
1788	DG_F3_630	acli	6	Drought	3	2022-05-12	10.46	1803.6295968617585	1	2022-05-12	1
1789	DG_F3_632	acLi	6	Drought	3	2022-05-12	10.46	1831.5699615031672	1	2022-05-12	1
1790	DG_F3_633	acli	6	Drought	3	2022-05-12	10.46	365.40001243012614	1	2022-05-12	1
1791	DG_F3_634	AcLi	6	Drought	3	2022-05-12	10.46	1770.1139550102546	1	2022-05-12	1
1792	DG_F3_635	acli	6	Drought	3	2022-05-12	10.46	1550.256097159716	1	2022-05-12	1
1793	DG_F3_636	AcLi	6	Drought	3	2022-05-12	10.46	1559.0942825075217	1	2022-05-12	1
1794	DG_F3_638	Acli	6	Drought	3	2022-05-12	10.46	2073.6649496031496	1	2022-05-12	1
1795	DG_F3_639	Acli	6	Drought	3	2022-05-12	10.46	979.8960987683204	1	2022-05-12	1
1796	DG_F3_640	acli	6	Drought	3	2022-05-12	10.46	1156.6689455231435	1	2022-05-12	1
1797	DG_F3_641	acLi	6	Drought	3	2022-05-12	10.46	1240.755093609818	1	2022-05-12	1
1798	DG_F3_642	Acli	6	Drought	3	2022-05-12	10.46	1091.895192100289	1	2022-05-12	1
1799	DG_F3_643	Acli	6	Drought	3	2022-05-12	10.46	1843.9452489498367	1	2022-05-12	1
1800	DG_F3_644	acLi	6	Drought	3	2022-05-12	10.46	1640.146017424112	1	2022-05-12	1
1501	DG_F3_344	acLi	6	Control	3	2022-05-19	10.4605	2983.831589846162	1	2022-05-19	2
1502	DG_F3_345	Acli	6	Control	3	2022-05-19	10.4605	6454.968937582219	1	2022-05-19	2
1503	DG_F3_346	AcLi	6	Control	3	2022-05-19	10.4605	3151.09219486662	1	2022-05-19	2
1504	DG_F3_349	AcLi	6	Control	3	2022-05-19	10.4605	6777.838018271093	1	2022-05-19	2
1505	DG_F3_351	acLi	6	Control	3	2022-05-19	10.4605	11952.169398126463	1	2022-05-19	2
1506	DG_F3_352	acli	6	Control	3	2022-05-19	10.4605	5806.525654409802	1	2022-05-19	2
1507	DG_F3_354	Acli	6	Control	3	2022-05-19	10.4605	6127.731450751953	1	2022-05-19	2
1508	DG_F3_355	Acli	6	Control	3	2022-05-19	10.4605	5893.756693362937	1	2022-05-19	2
1509	DG_F3_356	acLi	6	Control	3	2022-05-19	10.4605	7809.129146789211	1	2022-05-19	2
1510	DG_F3_357	AcLi	6	Control	3	2022-05-19	10.4605	7549.930956449891	1	2022-05-19	2
1511	DG_F3_360	AcLi	6	Control	3	2022-05-19	10.4605	7072.604904640333	1	2022-05-19	2
1512	DG_F3_363	acLi	6	Control	3	2022-05-19	10.4605	4222.411814805872	1	2022-05-19	2
1513	DG_F3_364	Acli	6	Control	3	2022-05-19	10.4605	6043.653340917606	1	2022-05-19	2
1514	DG_F3_365	AcLi	6	Control	3	2022-05-19	10.4605	3944.067576629275	1	2022-05-19	2
1515	DG_F3_366	Acli	6	Control	3	2022-05-19	10.4605	6108.868709589116	1	2022-05-19	2
1516	DG_F3_367	acli	6	Control	3	2022-05-19	10.4605	4348.492423857465	1	2022-05-19	2
1517	DG_F3_368	Acli	6	Control	3	2022-05-19	10.4605	6912.271604756227	1	2022-05-19	2
1518	DG_F3_369	Acli	6	Control	3	2022-05-19	10.4605	4948.316626125673	1	2022-05-19	2
1519	DG_F3_370	acli	6	Control	3	2022-05-19	10.4605	3724.4500703869726	1	2022-05-19	2
1520	DG_F3_371	acLi	6	Control	3	2022-05-19	10.4605	5765.354797365919	1	2022-05-19	2
1521	DG_F3_372	AcLi	6	Control	3	2022-05-19	10.4605	5620.950643725428	1	2022-05-19	2
1522	DG_F3_375	Acli	6	Control	3	2022-05-19	10.4605	6757.988273210201	1	2022-05-19	2
1523	DG_F3_376	AcLi	6	Control	3	2022-05-19	10.4605	3785.52550604164	1	2022-05-19	2
1524	DG_F3_377	acLi	6	Control	3	2022-05-19	10.4605	8700.951141157115	1	2022-05-19	2
1525	DG_F3_378	acli	6	Control	3	2022-05-19	10.4605	5471.922194044048	1	2022-05-19	2
1526	DG_F3_381	AcLi	6	Control	3	2022-05-19	10.4605	4173.472871527294	1	2022-05-19	2
1527	DG_F3_384	acLi	6	Control	3	2022-05-19	10.4605	5441.77288052845	1	2022-05-19	2
1528	DG_F3_385	acli	6	Control	3	2022-05-19	10.4605	2440.202637292237	1	2022-05-19	2
1529	DG_F3_386	acli	6	Control	3	2022-05-19	10.4605	3881.2100506031193	1	2022-05-19	2
1530	DG_F3_387	acLi	6	Control	3	2022-05-19	10.4605	4690.699469808238	1	2022-05-19	2
1531	DG_F3_388	AcLi	6	Control	3	2022-05-19	10.4605	6435.987390394617	1	2022-05-19	2
1532	DG_F3_389	Acli	6	Control	3	2022-05-19	10.4605	4532.047732120818	1	2022-05-19	2
1533	DG_F3_402	acLi	6	Control	3	2022-05-19	10.4605	5208.456125738137	1	2022-05-19	2
1534	DG_F3_403	acLi	6	Control	3	2022-05-19	10.4605	5961.585794579298	1	2022-05-19	2
1535	DG_F3_405	Acli	6	Control	3	2022-05-19	10.4605	4095.0334784068377	1	2022-05-19	2
1536	DG_F3_406	Acli	6	Control	3	2022-05-19	10.4605	3846.9756376205687	1	2022-05-19	2
1537	DG_F3_411	acLi	6	Control	3	2022-05-19	10.4605	8379.727066965	1	2022-05-19	2
1538	DG_F3_412	acLi	6	Control	3	2022-05-19	10.4605	7327.20621571371	1	2022-05-19	2
1539	DG_F3_415	acli	6	Control	3	2022-05-19	10.4605	4176.351632896622	1	2022-05-19	2
1540	DG_F3_418	AcLi	6	Control	3	2022-05-19	10.4605	5319.101090495142	1	2022-05-19	2
1541	DG_F3_426	Acli	6	Control	3	2022-05-19	10.4605	3571.309104463696	1	2022-05-19	2
1542	DG_F3_430	acLi	6	Control	3	2022-05-19	10.4605	3263.8848069943924	1	2022-05-19	2
1543	DG_F3_433	AcLi	6	Control	3	2022-05-19	10.4605	4562.087378536633	1	2022-05-19	2
1544	DG_F3_437	AcLi	6	Control	3	2022-05-19	10.4605	2153.5785330819526	1	2022-05-19	2
1545	DG_F3_439	Acli	6	Control	3	2022-05-19	10.4605	2766.699871198962	1	2022-05-19	2
1546	DG_F3_441	Acli	6	Control	3	2022-05-19	10.4605	3739.410490582497	1	2022-05-19	2
1547	DG_F3_442	AcLi	6	Control	3	2022-05-19	10.4605	5939.899125597026	1	2022-05-19	2
1548	DG_F3_443	acli	6	Control	3	2022-05-19	10.4605	3379.702403291205	1	2022-05-19	2
1549	DG_F3_444	AcLi	6	Control	3	2022-05-19	10.4605	4697.416579670004	1	2022-05-19	2
1550	DG_F3_448	Acli	6	Control	3	2022-05-19	10.4605	4127.714274142449	1	2022-05-19	2
1551	DG_F3_449	Acli	6	Control	3	2022-05-19	10.4605	3610.4145644616488	1	2022-05-19	2
1552	DG_F3_453	AcLi	6	Control	3	2022-05-19	10.4605	4515.131581979147	1	2022-05-19	2
1553	DG_F3_456	acLi	6	Control	3	2022-05-19	10.4605	3843.310928702789	1	2022-05-19	2
1554	DG_F3_458	AcLi	6	Control	3	2022-05-19	10.4605	4769.869976927253	1	2022-05-19	2
1555	DG_F3_459	Acli	6	Control	3	2022-05-19	10.4605	6480.512232906893	1	2022-05-19	2
1556	DG_F3_460	acLi	6	Control	3	2022-05-19	10.4605	5824.0632514502495	1	2022-05-19	2
1557	DG_F3_461	acLi	6	Control	3	2022-05-19	10.4605	5551.750703761768	1	2022-05-19	2
1558	DG_F3_462	acli	6	Control	3	2022-05-19	10.4605	5064.225611672305	1	2022-05-19	2
1559	DG_F3_463	Acli	6	Control	3	2022-05-19	10.4605	4200.99931357306	1	2022-05-19	2
1560	DG_F3_464	acLi	6	Control	3	2022-05-19	10.4605	4900.711965894465	1	2022-05-19	2
1561	DG_F3_465	acli	6	Control	3	2022-05-19	10.4605	4081.928259982658	1	2022-05-19	2
1562	DG_F3_469	acLi	6	Control	3	2022-05-19	10.4605	5797.25878447806	1	2022-05-19	2
1563	DG_F3_473	Acli	6	Control	3	2022-05-19	10.4605	6098.450335109644	1	2022-05-19	2
1564	DG_F3_477	AcLi	6	Control	3	2022-05-19	10.4605	3456.6704294895603	1	2022-05-19	2
1565	DG_F3_478	acLi	6	Control	3	2022-05-19	10.4605	5294.608771543397	1	2022-05-19	2
1566	DG_F3_479	AcLi	6	Control	3	2022-05-19	10.4605	3707.2963081957696	1	2022-05-19	2
1567	DG_F3_482	Acli	6	Control	3	2022-05-19	10.4605	4881.118110733069	1	2022-05-19	2
1568	DG_F3_483	AcLi	6	Control	3	2022-05-19	10.4605	6176.679532955513	1	2022-05-19	2
1569	DG_F3_485	Acli	6	Control	3	2022-05-19	10.4605	5412.363819936392	1	2022-05-19	2
1570	DG_F3_487	acLi	6	Control	3	2022-05-19	10.4605	5440.164429731619	1	2022-05-19	2
1571	DG_F3_493	AcLi	6	Control	3	2022-05-19	10.4605	4902.5214730409	1	2022-05-19	2
1572	DG_F3_495	AcLi	6	Control	3	2022-05-19	10.4605	1963.3883652816712	1	2022-05-19	2
1573	DG_F3_496	Acli	6	Control	3	2022-05-19	10.4605	6073.8757658330605	1	2022-05-19	2
1574	DG_F3_497	AcLi	6	Control	3	2022-05-19	10.4605	2485.623094452748	1	2022-05-19	2
1575	DG_F3_498	acLi	6	Control	3	2022-05-19	10.4605	5797.450701902682	1	2022-05-19	2
1576	DG_F3_502	AcLi	6	Control	3	2022-05-19	10.4605	6653.2744707665115	1	2022-05-19	2
1577	DG_F3_504	AcLi	6	Control	3	2022-05-19	10.4605	4732.455218050969	1	2022-05-19	2
1578	DG_F3_506	AcLi	6	Control	3	2022-05-19	10.4605	5857.694495383988	1	2022-05-19	2
1579	DG_F3_507	acLi	6	Control	3	2022-05-19	10.4605	4654.198603430153	1	2022-05-19	2
1580	DG_F3_509	Acli	6	Control	3	2022-05-19	10.4605	6367.865843578832	1	2022-05-19	2
1581	DG_F3_510	AcLi	6	Control	3	2022-05-19	10.4605	3512.317343704923	1	2022-05-19	2
1582	DG_F3_511	acLi	6	Control	3	2022-05-19	10.4605	4491.342960251016	1	2022-05-19	2
1583	DG_F3_513	Acli	6	Control	3	2022-05-19	10.4605	5380.861945523458	1	2022-05-19	2
1584	DG_F3_517	acLi	6	Control	3	2022-05-19	10.4605	4487.678251333236	1	2022-05-19	2
1585	DG_F3_521	AcLi	6	Control	3	2022-05-19	10.4605	3906.232427203819	1	2022-05-19	2
1586	DG_F3_523	Acli	6	Control	3	2022-05-19	10.4605	2575.8608397249586	1	2022-05-19	2
1587	DG_F3_524	AcLi	6	Control	3	2022-05-19	10.4605	6187.98438315824	1	2022-05-19	2
1588	DG_F3_525	Acli	6	Control	3	2022-05-19	10.4605	4010.763451147869	1	2022-05-19	2
1589	DG_F3_527	acLi	6	Control	3	2022-05-19	10.4605	4044.065693782256	1	2022-05-19	2
1590	DG_F3_532	acLi	6	Control	3	2022-05-19	10.4605	6284.911821517271	1	2022-05-19	2
1591	DG_F3_534	Acli	6	Control	3	2022-05-19	10.4605	6943.572422819558	1	2022-05-19	2
1592	DG_F3_536	AcLi	6	Control	3	2022-05-19	10.4605	7437.677540896057	1	2022-05-19	2
1593	DG_F3_538	AcLi	6	Control	3	2022-05-19	10.4605	4315.299848322862	1	2022-05-19	2
1594	DG_F3_540	AcLi	6	Control	3	2022-05-19	10.4605	5107.087169837858	1	2022-05-19	2
1595	DG_F3_543	acLi	6	Control	3	2022-05-19	10.4605	6264.55943558237	1	2022-05-19	2
1596	DG_F3_544	AcLi	6	Control	3	2022-05-19	10.4605	3423.3956036301192	1	2022-05-19	2
1597	DG_F3_545	acLi	6	Control	3	2022-05-19	10.4605	6692.836877013565	1	2022-05-19	2
1598	DG_F3_546	acli	6	Control	3	2022-05-19	10.4605	8359.731099104398	1	2022-05-19	2
1599	DG_F3_547	acli	6	Control	3	2022-05-19	10.4605	9637.288839112314	1	2022-05-19	2
1600	DG_F3_548	Acli	6	Control	3	2022-05-19	10.4605	7157.36843384833	1	2022-05-19	2
1601	DG_F3_549	Acli	6	Control	3	2022-05-19	10.4605	8023.628855041597	1	2022-05-19	2
1602	DG_F3_550	acLi	6	Control	3	2022-05-19	10.4605	4790.871226535876	1	2022-05-19	2
1603	DG_F3_551	Acli	6	Control	3	2022-05-19	10.4605	5382.845092244551	1	2022-05-19	2
1604	DG_F3_556	AcLi	6	Control	3	2022-05-19	10.4605	5103.870268244196	1	2022-05-19	2
1605	DG_F3_561	acLi	6	Control	3	2022-05-19	10.4605	4630.464815251914	1	2022-05-19	2
1606	DG_F3_562	AcLi	6	Control	3	2022-05-19	10.4605	2784.8040815882923	1	2022-05-19	2
1607	DG_F3_563	AcLi	6	Control	3	2022-05-19	10.4605	3403.107190170092	1	2022-05-19	2
1608	DG_F3_565	Acli	6	Control	3	2022-05-19	10.4605	4597.2265450924015	1	2022-05-19	2
1609	DG_F3_566	Acli	6	Control	3	2022-05-19	10.4605	1068.998332993826	1	2022-05-19	2
1610	DG_F3_568	AcLi	6	Control	3	2022-05-19	10.4605	3776.49624815943	1	2022-05-19	2
1611	DG_F3_573	AcLi	6	Control	3	2022-05-19	10.4605	7478.629063740372	1	2022-05-19	2
1612	DG_F3_581	AcLi	6	Control	3	2022-05-19	10.4605	4522.068026040481	1	2022-05-19	2
1613	DG_F3_582	acLi	6	Control	3	2022-05-19	10.4605	5726.779395016921	1	2022-05-19	2
1614	DG_F3_585	acLi	6	Control	3	2022-05-19	10.4605	4250.779037949983	1	2022-05-19	2
1615	DG_F3_589	acLi	6	Control	3	2022-05-19	10.4605	7827.160245778685	1	2022-05-19	2
1616	DG_F3_592	acLi	6	Control	3	2022-05-19	10.4605	7063.00903340924	1	2022-05-19	2
1617	DG_F3_594	AcLi	6	Control	3	2022-05-19	10.4605	4812.365978093527	1	2022-05-19	2
1618	DG_F3_595	Acli	6	Control	3	2022-05-19	10.4605	4948.015041601267	1	2022-05-19	2
1619	DG_F3_598	acLi	6	Control	3	2022-05-19	10.4605	3268.9477714344175	1	2022-05-19	2
1620	DG_F3_602	acLi	6	Control	3	2022-05-19	10.4605	2622.405384658255	1	2022-05-19	2
1621	DG_F3_604	AcLi	6	Control	3	2022-05-19	10.4605	4485.320408687882	1	2022-05-19	2
1622	DG_F3_606	Acli	6	Control	3	2022-05-19	10.4605	3568.923845043395	1	2022-05-19	2
1623	DG_F3_607	Acli	6	Control	3	2022-05-19	10.4605	3376.759669447003	1	2022-05-19	2
1624	DG_F3_608	acLi	6	Control	3	2022-05-19	10.4605	5402.137362881541	1	2022-05-19	2
1625	DG_F3_609	acli	6	Control	3	2022-05-19	10.4605	4769.16627970364	1	2022-05-19	2
1626	DG_F3_610	acli	6	Control	3	2022-05-19	10.4605	5835.943853926842	1	2022-05-19	2
1627	DG_F3_611	Acli	6	Control	3	2022-05-19	10.4605	4144.2008948099665	1	2022-05-19	2
1628	DG_F3_612	Acli	6	Control	3	2022-05-19	10.4605	5644.099540704819	1	2022-05-19	2
1629	DG_F3_613	Acli	6	Control	3	2022-05-19	10.4605	4540.775405478623	1	2022-05-19	2
1630	DG_F3_614	acLi	6	Control	3	2022-05-19	10.4605	3797.588887017872	1	2022-05-19	2
1631	DG_F3_617	acli	6	Control	3	2022-05-19	10.4605	4034.5612118009817	1	2022-05-19	2
1632	DG_F3_618	Acli	6	Control	3	2022-05-19	10.4605	4871.896935426237	1	2022-05-19	2
1633	DG_F3_619	Acli	6	Control	3	2022-05-19	10.4605	6156.089534971081	1	2022-05-19	2
1634	DG_F3_620	acLi	6	Control	3	2022-05-19	10.4605	5683.3603624274665	1	2022-05-19	2
1635	DG_F3_621	AcLi	6	Control	3	2022-05-19	10.4605	4419.0632025684245	1	2022-05-19	2
1636	DG_F3_624	acLi	6	Control	3	2022-05-19	10.4605	4867.428001110042	1	2022-05-19	2
1637	DG_F3_628	AcLi	6	Control	3	2022-05-19	10.4605	4039.96231646534	1	2022-05-19	2
1638	DG_F3_630	acli	6	Control	3	2022-05-19	10.4605	5772.3826306770725	1	2022-05-19	2
1639	DG_F3_632	acLi	6	Control	3	2022-05-19	10.4605	8620.619990565387	1	2022-05-19	2
1640	DG_F3_633	acli	6	Control	3	2022-05-19	10.4605	4227.383389996077	1	2022-05-19	2
1641	DG_F3_634	AcLi	6	Control	3	2022-05-19	10.4605	4523.411448012834	1	2022-05-19	2
1642	DG_F3_635	acli	6	Control	3	2022-05-19	10.4605	7786.035083359711	1	2022-05-19	2
1643	DG_F3_636	AcLi	6	Control	3	2022-05-19	10.4605	3798.256028541558	1	2022-05-19	2
1644	DG_F3_638	Acli	6	Control	3	2022-05-19	10.4605	6872.544697859498	1	2022-05-19	2
1645	DG_F3_639	Acli	6	Control	3	2022-05-19	10.4605	4865.070158464688	1	2022-05-19	2
1646	DG_F3_640	acli	6	Control	3	2022-05-19	10.4605	4743.4584837292905	1	2022-05-19	2
1647	DG_F3_641	acLi	6	Control	3	2022-05-19	10.4605	7720.655214038525	1	2022-05-19	2
1648	DG_F3_642	Acli	6	Control	3	2022-05-19	10.4605	3973.1293580720167	1	2022-05-19	2
1649	DG_F3_643	Acli	6	Control	3	2022-05-19	10.4605	5790.294923641781	1	2022-05-19	2
1650	DG_F3_644	acLi	6	Control	3	2022-05-19	10.4605	4548.799381612814	1	2022-05-19	2
1651	DG_F3_344	acLi	6	Drought	3	2022-05-19	10.4605	4540.629182678911	1	2022-05-19	2
1652	DG_F3_345	Acli	6	Drought	3	2022-05-19	10.4605	5413.433074159286	1	2022-05-19	2
1653	DG_F3_346	AcLi	6	Drought	3	2022-05-19	10.4605	3432.123276987924	1	2022-05-19	2
1654	DG_F3_349	AcLi	6	Drought	3	2022-05-19	10.4605	4814.62329256408	1	2022-05-19	2
1655	DG_F3_351	acLi	6	Drought	3	2022-05-19	10.4605	6346.54473159584	1	2022-05-19	2
1656	DG_F3_352	acli	6	Drought	3	2022-05-19	10.4605	5181.039350792155	1	2022-05-19	2
1657	DG_F3_354	Acli	6	Drought	3	2022-05-19	10.4605	4330.013517543873	1	2022-05-19	2
1658	DG_F3_355	Acli	6	Drought	3	2022-05-19	10.4605	3847.003054395515	1	2022-05-19	2
1659	DG_F3_356	acLi	6	Drought	3	2022-05-19	10.4605	5629.870234507855	1	2022-05-19	2
1660	DG_F3_357	AcLi	6	Drought	3	2022-05-19	10.4605	5129.660314543384	1	2022-05-19	2
1661	DG_F3_360	AcLi	6	Drought	3	2022-05-19	10.4605	4702.67146153465	1	2022-05-19	2
1662	DG_F3_363	acLi	6	Drought	3	2022-05-19	10.4605	4915.928275989485	1	2022-05-19	2
1663	DG_F3_364	Acli	6	Drought	3	2022-05-19	10.4605	4411.889146457559	1	2022-05-19	2
1664	DG_F3_365	AcLi	6	Drought	3	2022-05-19	10.4605	3548.315569208998	1	2022-05-19	2
1665	DG_F3_366	Acli	6	Drought	3	2022-05-19	10.4605	4534.825965315345	1	2022-05-19	2
1666	DG_F3_367	acli	6	Drought	3	2022-05-19	10.4605	2907.7409004460783	1	2022-05-19	2
1667	DG_F3_368	Acli	6	Drought	3	2022-05-19	10.4605	5183.781028286753	1	2022-05-19	2
1668	DG_F3_369	Acli	6	Drought	3	2022-05-19	10.4605	5976.6193261746785	1	2022-05-19	2
1669	DG_F3_370	acli	6	Drought	3	2022-05-19	10.4605	1894.6179547921647	1	2022-05-19	2
1670	DG_F3_371	acLi	6	Drought	3	2022-05-19	10.4605	4759.945104396808	1	2022-05-19	2
1671	DG_F3_372	AcLi	6	Drought	3	2022-05-19	10.4605	3831.384631601287	1	2022-05-19	2
1672	DG_F3_375	Acli	6	Drought	3	2022-05-19	10.4605	4075.24770582082	1	2022-05-19	2
1673	DG_F3_376	AcLi	6	Drought	3	2022-05-19	10.4605	3233.8908552034877	1	2022-05-19	2
1674	DG_F3_377	acLi	6	Drought	3	2022-05-19	10.4605	5489.971570883487	1	2022-05-19	2
1675	DG_F3_378	acli	6	Drought	3	2022-05-19	10.4605	4591.213132454249	1	2022-05-19	2
1676	DG_F3_381	AcLi	6	Drought	3	2022-05-19	10.4605	3101.7511388888333	1	2022-05-19	2
1677	DG_F3_384	acLi	6	Drought	3	2022-05-19	10.4605	4349.589094855304	1	2022-05-19	2
1678	DG_F3_385	acli	6	Drought	3	2022-05-19	10.4605	2199.2274633670136	1	2022-05-19	2
1679	DG_F3_386	acli	6	Drought	3	2022-05-19	10.4605	3698.038577189009	1	2022-05-19	2
1680	DG_F3_387	acLi	6	Drought	3	2022-05-19	10.4605	6703.099889768344	1	2022-05-19	2
1681	DG_F3_388	AcLi	6	Drought	3	2022-05-19	10.4605	4283.752279285018	1	2022-05-19	2
1682	DG_F3_389	Acli	6	Drought	3	2022-05-19	10.4605	5165.046232073665	1	2022-05-19	2
1683	DG_F3_402	acLi	6	Drought	3	2022-05-19	10.4605	4257.9348162108845	1	2022-05-19	2
1684	DG_F3_403	acLi	6	Drought	3	2022-05-19	10.4605	5586.880731392554	1	2022-05-19	2
1685	DG_F3_405	Acli	6	Drought	3	2022-05-19	10.4605	3300.696396821865	1	2022-05-19	2
1686	DG_F3_406	Acli	6	Drought	3	2022-05-19	10.4605	4327.235284349346	1	2022-05-19	2
1687	DG_F3_411	acLi	6	Drought	3	2022-05-19	10.4605	6347.403790544147	1	2022-05-19	2
1688	DG_F3_412	acLi	6	Drought	3	2022-05-19	10.4605	4877.188372990811	1	2022-05-19	2
1689	DG_F3_415	acli	6	Drought	3	2022-05-19	10.4605	3176.9827693406096	1	2022-05-19	2
1690	DG_F3_418	AcLi	6	Drought	3	2022-05-19	10.4605	4968.97059658498	1	2022-05-19	2
1691	DG_F3_426	Acli	6	Drought	3	2022-05-19	10.4605	3999.842435794386	1	2022-05-19	2
1692	DG_F3_430	acLi	6	Drought	3	2022-05-19	10.4605	3473.9064420056015	1	2022-05-19	2
1693	DG_F3_433	AcLi	6	Drought	3	2022-05-19	10.4605	2718.5742922437803	1	2022-05-19	2
1694	DG_F3_437	AcLi	6	Drought	3	2022-05-19	10.4605	3021.611905721726	1	2022-05-19	2
